PERIODS,I) ECONOMIC FACTORS: INFLATION,I) ECONOMIC FACTORS: CONSUMER PRICE INDEX,I) ECONOMIC FACTORS: DEFLATION FACTOR,I) ECONOMIC FACTORS: REAL EXCHANGE RATE,I) ECONOMIC FACTORS: NOMINAL EXCHANGE RATE,I) ECONOMIC FACTORS: DISCOUNT FACTOR,II) CONSUMPTION: POTENTIAL CONNECTIONS,II) CONSUMPTION: COVERAGE,II) CONSUMPTION: CONNECTIONS,II) CONSUMPTION: NEW CONNECTIONS,II) CONSUMPTION: DEMAND (L/CONNECTION/DAY),II) CONSUMPTION: TOTAL DEMAND (M3),II) CONSUMPTION: NON-REVENUE WATER,II) CONSUMPTION: COLLECTION RATE FORECAST,III) COSTS & SUBSIDIES: OPERATING FIXED COSTS - DOMESTIC DENOMINATION,III) COSTS & SUBSIDIES: OPERATING FIXED COSTS - FOREIGN DENOMINATION,III) COSTS & SUBSIDIES: OPERATING VARIABLE COSTS - DOMESTIC DENOMINATION,III) COSTS & SUBSIDIES: OPERATING VARIABLE COSTS - FOREIGN DENOMINATION,IV) FINANCING COSTS: COVERAGE EXTENSION COSTS,IV) FINANCING COSTS: AMOUNT FINANCED BY DEBT,IV) FINANCING COSTS: TOTAL LOAN REPAYMENT (FOREIGN CURRENCY),IV) FINANCING COSTS: OUTSTANDING PRINCIPAL,IV) FINANCING COSTS: PRINCIPAL REPAYMENT,IV) FINANCING COSTS: INTEREST PAYMENT,IV) FINANCING COSTS: OPERATOR - OUTSTANDING PRINCIPAL,IV) FINANCING COSTS: OPERATOR - PRINCIPAL REPAYMENT,IV) FINANCING COSTS: OPERATOR - INTEREST PAYMENT,IV) FINANCING COSTS: CONTRACTING AUTHORITY - OUTSTANDING PRINCIPAL,IV) FINANCING COSTS: CONTRACTING AUTHORITY - PRINCIPAL REPAYMENT,IV) FINANCING COSTS: CONTRACTING AUTHORITY - INTEREST PAYMENT,V) TARIFF RESET CALCULATIONS: EXPECTED INFLATION RATE - FORECAST USED FOR TARIFF SETTING,V) TARIFF RESET CALCULATIONS: EXPECTED INFLATION RATE - DEFLATION FACTOR,V) TARIFF RESET CALCULATIONS: ASSET BASE (NOMINAL) - INITIAL EXISTING ASSET BASE,V) TARIFF RESET CALCULATIONS: EXISTING ASSET BASE (NOMINAL) - DEPRECIATION,V) TARIFF RESET CALCULATIONS: ASSET BASE (NOMINAL) - MAINTENANCE COSTS,V) TARIFF RESET CALCULATIONS: ASSET BASE (NOMINAL) - FINAL EXISTING ASSET BASE,V) TARIFF RESET CALCULATIONS: ASSET BASE (NOMINAL) - INITIAL NEW ASSET BASE,V) TARIFF RESET CALCULATIONS: ASSET BASE (NOMINAL) - INVESTMENT,V) TARIFF RESET CALCULATIONS: NEW ASSET BASE (NOMINAL) - DEPRECIATION,V) TARIFF RESET CALCULATIONS: ASSET BASE (NOMINAL) - FINAL NEW ASSET BASE,V) TARIFF RESET CALCULATIONS: DEMAND - NO RESET,V) TARIFF RESET CALCULATIONS: DEMAND - FULL RESET,V) TARIFF RESET CALCULATIONS: DEMAND - DISCOUNTED DEMAND,V) TARIFF RESET CALCULATIONS: DEMAND - CUMULATIVE DISCOUNTED DEMAND,V) TARIFF RESET CALCULATIONS: DEMAND - 5 YEAR DISCOUNTED DEMAND,V) TARIFF RESET CALCULATIONS: RETURN ON NEW ASSETS (REAL) - CONTRACTING AUTHORITY,V) TARIFF RESET CALCULATIONS: RETURN ON NEW ASSETS (REAL) - OPERATOR,V) TARIFF RESET CALCULATIONS: DEPRECIATION (REAL) - CONTRACTING AUTHORITY,V) TARIFF RESET CALCULATIONS: DEPRECIATION (REAL) - OPERATOR,V) TARIFF RESET CALCULATIONS: MAINTENANCE COSTS (REAL),V) TARIFF RESET CALCULATIONS: DOMESTIC-DENOMINATED OPEX (REAL),V) TARIFF RESET CALCULATIONS: FOREIGN-DENOMINATED OPEX (REAL),V) TARIFF RESET CALCULATIONS: FOREIGN EXCHANGE RATE - NO RESET,V) TARIFF RESET CALCULATIONS: FOREIGN EXCHANGE RATE - FULL RESET,V) TARIFF RESET CALCULATIONS: SUBSIDIES (REAL),V) TARIFF RESET CALCULATIONS: REVENUE REQUIREMENT (REAL) - CONTRACTING AUTHORITY - REVENUE REQUIREMENT,V) TARIFF RESET CALCULATIONS: REVENUE REQUIREMENT (REAL) - CONTRACTING AUTHORITY - DISCOUNTED REVENUE REQUIREMENT,V) TARIFF RESET CALCULATIONS: REVENUE REQUIREMENT (REAL) - CONTRACTING AUTHORITY - CUMULATIVE DISCOUNTED REVENUE REQUIREMENT,V) TARIFF RESET CALCULATIONS: REVENUE REQUIREMENT (REAL) - OPERATOR - REVENUE REQUIREMENT,V) TARIFF RESET CALCULATIONS: REVENUE REQUIREMENT (REAL) - OPERATOR - DISCOUNTED REVENUE REQUIREMENT,V) TARIFF RESET CALCULATIONS: REVENUE REQUIREMENT (REAL) - OPERATOR - CUMULATIVE DISCOUNTED REVENUE REQUIREMENT,V) TARIFF RESET CALCULATIONS: DISCOUNTED REVENUE REQUIREMENT - CONTRACTING AUTHORITY,V) TARIFF RESET CALCULATIONS: DISCOUNTED REVENUE REQUIREMENT - OPERATOR,V) TARIFF RESET CALCULATIONS: REVENUE REQUIRED PER M3 - NO RESET - CONTRACTING AUTHORITY,V) TARIFF RESET CALCULATIONS: REVENUE REQUIRED PER M3 - NO RESET - OPERATOR,V) TARIFF RESET CALCULATIONS: REVENUE REQUIRED PER M3 - 5 YEAR RESET PERIOD - CONTRACTING AUTHORITY,V) TARIFF RESET CALCULATIONS: REVENUE REQUIRED PER M3 - 5 YEAR RESET PERIOD - OPERATOR,VI) TARIFF INDEXATION: INDEXATION,VI) TARIFF INDEXATION: NO RESET - CONTRACTING AUTHORITY,VI) TARIFF INDEXATION: NO RESET - OPERATOR,VI) TARIFF INDEXATION: 5 YEAR RESET PERIOD - CONTRACTING AUTHORITY,VI) TARIFF INDEXATION: 5 YEAR RESET PERIOD - OPERATOR,VII) PROFIT: TOTAL REVENUE COLLECTED - NO RESET,VII) PROFIT: TOTAL REVENUE COLLECTED - 5 YEAR RESET PERIOD,VII) PROFIT: COSTS - OPERATING COSTS,VII) PROFIT: COSTS - MAINTENANCE COSTS,VII) PROFIT: COSTS - RETURN ON CAPITAL,VII) PROFIT: COSTS - DEPRECIATION,VII) PROFIT: COSTS - SUBSIDIES,VII) PROFIT: COSTS - TOTAL,VII) PROFIT: PRESENT VALUE PROFIT (REAL) - NO RESET,VII) PROFIT: PRESENT VALUE PROFIT (REAL) - 5 YEAR RESET PERIOD,VIII) CASH FLOWS: NO RESET - CONTRACTING AUTHORITY,VIII) CASH FLOWS: NO RESET - OPERATOR,VIII) CASH FLOWS: 5 YEAR RESET PERIOD - CONTRACTING AUTHORITY,VIII) CASH FLOWS: 5 YEAR RESET PERIOD - OPERATOR,IX) DEBT SERVICE RATIO: CASH FLOW BEFORE LOAN REPAYMENT - NO RESET,IX) DEBT SERVICE RATIO: CASH FLOW BEFORE LOAN REPAYMENT - 5 YEAR RESET PERIOD,IX) DEBT SERVICE RATIO: DEBT SERVICE RATIO - NO RESET,IX) DEBT SERVICE RATIO: DEBT SERVICE RATIO - 5 YEAR RESET PERIOD,X) STAKEHOLDER ANALYSIS: WATER USE & CONSUMPTION - PRIVATE HOUSEHOLD CONNECTION,X) STAKEHOLDER ANALYSIS: WATER USE & CONSUMPTION - OTHER SOURCES,X) STAKEHOLDER ANALYSIS: MONTHLY COST - PRIVATE HOUSEHOLD CONNECTION - 5 YEAR RESET PERIOD,X) STAKEHOLDER ANALYSIS: MONTHLY COST - PRIVATE HOUSEHOLD CONNECTION - EXISTING TARIFFS,X) STAKEHOLDER ANALYSIS: OTHER SOURCES,X) STAKEHOLDER ANALYSIS: MONTHLY COPING COST - OTHER SOURCES,X) STAKEHOLDER ANALYSIS: WILLINGNESS TO PAY - PRIVATE HOUSEHOLD CONNECTION,X) STAKEHOLDER ANALYSIS: WILLINGNESS TO PAY - OTHER SOURCES - MONTHLY COST,X) STAKEHOLDER ANALYSIS: WILLINGNESS TO PAY - OTHER SOURCES - MONTHLY COPING COST,X) STAKEHOLDER ANALYSIS: CHANGE IN SOCIAL WELFARE (REAL) - PRIVATE HOUSEHOLD CONNECTION,X) STAKEHOLDER ANALYSIS: CHANGE IN SOCIAL WELFARE (REAL) - OTHER SOURCES
10,0.079664796,208.8620585,0.478784901,164.8721271,178.0066314,0.496585304,50000,1,50000,733,183.2104137,3.34359005,0.03,1,13.49858808,0.134985881,13.49858808,0.134985881,3.061917777,1.530958889,0.014129024,0.227106814,0.014129024,0.011355341,8.051603859,0.418629399,0.402580193,8.051603859,0.418629399,0.402580193,#N/A,#N/A,192.8686198,9.64343099,25.63686965,208.8620585,60.54469267,3.061917777,3.180330522,60.42627992,#N/A,#N/A,1.660377681,8.543935381,7.163377981,2.226231366,2.226231366,0.761347117,0.761347117,12.2745461,60.02822188,98.96980625,#N/A,#N/A,0,2.987578483,1.483587569,7.977532702,174.2601527,86.53503087,413.6725584,4.97443343,434.009326,0.613194355,57.19890022,0.93370705,48.41709821,2.088620585,1.280730353,119.4668004,1.950159765,101.124948,403.7302425,344.6409047,332.0865545,25.63686965,9.299505313,3.180330522,-0,370.2032599,7.97129308,-6.077642849,0.640886931,9.543086705,1.173059056,-5.038021349,40.54047227,-20.78716307,100.7016067,-51.63483806,183.2104137,91.60520686,18884.43313,11479.71124,8609.783432,2088.620585,28699.27811,12914.67515,2715.20676,-44.01321255,111.6330062
11,0.079798428,226.2119642,0.442063267,173.3253018,187.1563884,0.463013068,50000,1,50000,0,186.9115096,3.41113505,0.03,1,13.90968128,0.139096813,13.90968128,0.139096813,0,0,0.014129024,0.21297779,0.014129024,0.010648889,14.00625867,0.739189649,0.700312934,14.00625867,0.739189649,0.700312934,#N/A,#N/A,208.8620585,10.44310292,27.79300867,226.2119642,60.42627992,0,3.021313996,57.40496593,#N/A,#N/A,1.579400106,1.579400106,0,2.114919797,2.114919797,0.667805968,0.667805968,12.28626822,62.82494042,108.8915176,#N/A,#N/A,0,2.782725766,1.288438395,1.288438395,186.785452,86.48410524,86.48410524,0,0,0.613194355,57.19890022,0.694425653,60.5872435,2.262119642,1.387118995,129.3907557,1.570873909,137.0555936,446.1009921,472.8736021,388.4431725,27.79300867,9.56840323,3.021313996,-0,428.8258984,3.535884652,9.015731117,0.673840301,4.849643284,0.802137021,10.20119303,24.39397102,50.53976824,34.83295802,72.16740662,186.9115096,93.45575479,25910.88231,12684.48592,9513.364436,2262.119642,31711.21479,14270.04665,2940.755535,-67.67982408,111.6330062
12,0.079878894,245.0228199,0.408125252,182.21188,196.7667635,0.431710523,50000,1,50000,0,190.6873725,3.480044549,0.03,1,14.33329415,0.143332941,14.33329415,0.143332941,0,0,0.014129024,0.198848766,0.014129024,0.009942438,19.10196992,1.034822899,0.955098496,19.10196992,1.034822899,0.955098496,#N/A,#N/A,226.2119642,11.31059821,30.12145386,245.0228199,57.40496593,0,2.870248296,54.53471763,#N/A,#N/A,1.502371854,3.08177196,0,2.009173807,2.009173807,0.585710404,0.585710404,12.29332593,65.75649225,119.8161408,#N/A,#N/A,0,2.594884211,1.120238821,2.408677216,200.4608432,86.54105553,173.0251608,0,0,0.613194355,57.19890022,0.694425653,60.5872435,2.450228199,1.5024661,140.1503582,1.701501316,148.4525725,492.9581392,522.5428661,454.6952983,30.12145386,9.845868638,2.870248296,-0,497.5328691,-0.806030658,4.406560541,0.570637777,0.162592881,0.692677392,5.253144465,1.877915154,30.76999066,1.966200514,32.21656278,190.6873725,95.34368627,28632.48581,14016.82732,10512.62049,2450.228199,35042.0683,15768.93073,3185.296658,-64.37904011,111.6330062
13,0.079927278,265.4107501,0.37677449,191.5540829,206.8644793,0.402524224,50000,1,50000,0,194.539513,3.550346112,0.03,1,14.76980794,0.147698079,14.76980794,0.147698079,0,0,0.014129024,0.184719741,0.014129024,0.009235987,22.04022486,1.240217174,1.102011243,22.04022486,1.240217174,1.102011243,#N/A,#N/A,245.0228199,12.25114099,32.6390712,265.4107501,54.53471763,0,2.726735882,51.80798175,#N/A,#N/A,1.429100314,4.510872274,0,1.908715117,1.908715117,0.513682261,0.513682261,12.29756941,68.82952979,131.8457746,#N/A,#N/A,0,2.422397378,0.975073625,3.383750841,215.3952711,86.70181437,259.7269751,0,0,0.613194355,57.19890022,0.694425653,60.5872435,2.654107501,1.627483737,151.8120301,1.843080333,160.8050574,544.7633814,577.4571836,532.6138304,32.6390712,10.13187022,2.726735882,-0,578.1115077,-5.057605495,-0.099235368,0.521091871,-4.338998865,0.637179544,0.503283589,-27.50786798,4.420491646,-24.96151301,4.011294507,194.539513,97.2697565,31641.48951,15489.86342,11617.39756,2654.107501,38724.65855,17426.09635,3450.339751,-61.23923727,111.6330062
14,0.079956345,287.5034821,0.347821874,201.3752707,217.4765015,0.375311099,50000,1,50000,0,198.4694719,3.622067861,0.03,1,15.21961556,0.152196156,15.21961556,0.152196156,0,0,0.014129024,0.170590717,0.014129024,0.008529536,23.30775947,1.375870097,1.165387973,23.30775947,1.375870097,1.165387973,#N/A,#N/A,265.4107501,13.2705375,35.36326951,287.5034821,51.80798175,0,2.590399087,49.21758266,#N/A,#N/A,1.359402269,5.870274543,0,1.813279361,1.813279361,0.450498733,0.450498733,12.30011868,72.05103861,145.0929741,#N/A,#N/A,0,2.263778094,0.849621044,4.233371885,231.7079095,86.96255012,346.6895253,0,0,0.613194355,57.19890022,0.694425653,60.5872435,2.875034821,1.762955123,164.4488298,1.996497932,174.1904348,602.0303644,638.1610265,624.2965976,35.36326951,10.42648261,2.590399087,-0,672.6767488,-9.222278617,-4.505731055,0.501838387,-8.688353738,0.612264397,-4.082232187,-65.39091587,-30.10616173,-56.11085524,-25.8335957,198.4694719,99.23473593,34967.72748,17118.19927,12838.64945,2875.034821,42795.49818,19257.97418,3737.545267,-58.25256443,111.6330062
15,0.0799738,311.4406441,0.32108847,211.7000017,228.6304552,0.349937749,50000,1,50000,0,202.4788211,3.695238486,0.03,1,15.68312185,0.156831219,15.68312185,0.156831219,0,0,0.014129024,0.156461693,0.014129024,0.007823085,24.03925644,1.495557218,1.201962822,24.03925644,1.495557218,1.201962822,#N/A,#N/A,287.5034821,14.3751741,38.31233612,311.4406441,49.21758266,0,2.460879133,46.75670353,#N/A,#N/A,1.293103438,7.163377981,5.578844381,1.722615393,1.722615393,0.395079958,0.395079958,12.3016494,75.42835428,159.6818273,#N/A,#N/A,0,2.117695351,0.741061545,4.97443343,249.5295263,87.31980077,434.009326,2.519033505,445.1454115,0.613194355,57.19890022,0.694425653,60.5872435,3.114406441,1.909736449,178.1406232,2.162723725,188.6933014,665.3290185,705.2585293,732.2286637,38.31233612,10.72984895,2.460879133,-0,783.7317279,-13.30384406,-8.817325235,0.489827743,-12.91774068,0.594868213,-8.536262331,-113.7644702,-74.76980773,-94.64890932,-62.20642298,202.4788211,101.2394106,38644.30297,18918.04034,14188.53026,3114.406441,47295.10085,21282.79538,4048.728373,-55.41155334,111.6330062
16,0.079984277,337.3743175,0.296406676,222.5540928,240.3549211,0.326279795,50000,1,50000,0,206.5691647,3.769887255,0.03,1,16.16074402,0.16160744,16.16074402,0.16160744,0,0,0.014129024,0.142332669,0.014129024,0.007116633,23.6995394,1.572236077,1.18497697,23.6995394,1.572236077,1.18497697,#N/A,#N/A,311.4406441,15.5720322,41.50570564,337.3743175,46.75670353,0,2.337835176,44.41886835,#N/A,#N/A,1.230038039,1.230038039,0,1.636484624,1.636484624,0.346474977,0.346474977,12.30256824,78.96918002,175.7491422,#N/A,#N/A,0,1.9829596,0.646999651,0.646999651,269.0038501,87.77052096,87.77052096,0,0,0.613194355,57.19890022,0.451533209,79.79168822,3.373743175,2.068760271,192.9743992,1.523357082,269.1966636,735.2907212,1020.583955,859.3542013,41.50570564,11.04215766,2.337835176,-0,914.2398997,-17.30644516,10.28469414,0.487598147,-17.03335247,0.288748788,10.75663618,-174.9404148,112.4089281,-147.6319112,94.86169849,206.5691647,103.2845823,55922.40852,20907.33928,15680.50446,3373.743175,52268.34821,23520.75669,4385.866128,-84.65900489,111.6330062
17,0.079990565,365.469787,0.273620429,233.9646852,252.6796526,0.304221264,50000,1,50000,0,210.7421386,3.846044029,0.03,1,16.65291195,0.166529119,16.65291195,0.166529119,0,0,0.014129024,0.128203645,0.014129024,0.006410182,23.26179443,1.652846344,1.163089721,23.26179443,1.652846344,1.163089721,#N/A,#N/A,337.3743175,16.86871588,44.96418536,365.469787,44.41886835,0,2.220943418,42.19792493,#N/A,#N/A,1.170048376,2.400086415,0,1.554660392,1.554660392,0.303847746,0.303847746,12.3031197,82.68160532,193.4457576,#N/A,#N/A,0,1.858508138,0.565397695,1.212397346,290.2889908,88.31208371,176.0826047,0,0,0.613194355,57.19890022,0.451533209,79.79168822,3.65469787,2.241040104,209.0446988,1.650217457,291.614513,812.6142545,1127.909065,1009.162085,44.96418536,11.36362805,2.220943418,-0,1067.710842,-21.23453403,5.010969524,0.483065295,-21.05560746,0.293913933,5.379047452,-251.7840012,65.78313962,-216.4785713,56.55895535,210.7421386,105.3710693,61803.23646,23105.96535,17329.47401,3654.69787,57764.91338,25994.21102,4751.107231,-80.5301365,111.6330062
18,0.079994339,395.9064526,0.252584921,245.9603111,265.6357436,0.283654026,50000,1,50000,0,214.9994122,3.923739272,0.03,1,17.16006862,0.171600686,17.16006862,0.171600686,0,0,0.014129024,0.114074621,0.014129024,0.005703731,22.71686254,1.737589588,1.135843127,22.71686254,1.737589588,1.135843127,#N/A,#N/A,365.469787,18.27348935,48.71015492,395.9064526,42.19792493,0,2.109896247,40.08802869,#N/A,#N/A,1.112984444,3.513070859,0,1.476927373,1.476927373,0.266463988,0.266463988,12.30345063,86.5741255,212.9379884,#N/A,#N/A,0,1.743391361,0.494519979,1.706917325,313.5589559,88.94226039,265.0248651,0,0,0.613194355,57.19890022,0.451533209,79.79168822,3.959064526,2.427676019,226.4541368,1.787649109,315.9004423,898.0725575,1246.525241,1185.787785,48.71015492,11.69450154,2.109896247,-0,1248.302338,-25.09281846,-0.127323216,0.476603721,-24.99212633,0.29667738,0.153295248,-347.6885399,3.275441796,-306.1061265,2.883709658,214.9994122,107.4997061,68302.7529,25535.89637,19151.92228,3959.064526,63839.74094,28727.88342,5146.783883,-76.6026354,111.6330062
19,0.079996603,428.8788832,0.233166061,258.5709659,279.2557649,0.264477261,50000,1,50000,0,219.3426884,4.003004064,0.03,1,17.68267051,0.176826705,17.68267051,0.176826705,0,0,0.014129024,0.099945597,0.014129024,0.00499728,22.05490328,1.826677712,1.102745164,22.05490328,1.826677712,1.102745164,#N/A,#N/A,395.9064526,19.79532263,52.76775329,428.8788832,40.08802869,0,2.004401434,38.08362725,#N/A,#N/A,1.058703552,4.571774411,0,1.403081004,1.403081004,0.233679194,0.233679194,12.3036492,90.65566219,234.4092214,#N/A,#N/A,0,1.636760198,0.432885855,2.13980318,339.005293,89.65919145,354.6840565,0,0,0.613194355,57.19890022,0.451533209,79.79168822,4.288788832,2.629861103,245.3140045,1.936530583,342.2097013,992.5203014,1377.618765,1394.134642,52.76775329,12.03503628,2.004401434,-0,1460.941833,-28.88620745,-5.138293782,0.468541966,-28.85027586,0.297390736,-4.931210961,-466.7361167,-78.8622484,-423.2492982,-71.51448129,219.3426884,109.6713442,75485.95972,28221.43418,21166.07563,4288.788832,70553.58544,31749.11345,5575.425482,-72.86668079,111.6330062
20,0.079997962,464.5980009,0.215239841,271.8281828,293.5738834,0.246596964,50000,1,50000,0,223.7737046,4.08387011,0.03,1,18.221188,0.18221188,18.221188,0.18221188,0,0,0.014129024,0.085816572,0.014129024,0.004290829,21.26534887,1.920333481,1.063267444,21.26534887,1.920333481,1.063267444,#N/A,#N/A,428.8788832,21.44394416,57.16306181,464.5980009,38.08362725,0,1.904181363,36.17944589,#N/A,#N/A,1.00706997,5.578844381,5.578844381,1.332926954,1.332926954,0.204927847,0.204927847,12.30376835,94.93558497,258.0616755,#N/A,#N/A,0,1.537854801,0.379230325,2.519033505,366.8388836,90.46135495,445.1454115,2.519033505,445.1454115,0.613194355,57.19890022,0.451533209,79.79168822,4.645980009,2.848888716,265.7449469,2.097814262,370.7105883,1096.902337,1522.501092,1640.018215,57.16306181,12.38550396,1.904181363,-0,1711.470962,-32.61976092,-10.03004667,0.459167569,-32.63719194,0.296363483,-9.884673604,-613.8337649,-185.1677194,-577.3089063,-174.1497124,223.7737046,111.8868523,83424.71737,31189.44475,23392.08356,4645.980009,77973.61187,35088.12534,6039.774011,-69.31293083,111.6330062
